date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:35:38	6102/6102	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Feb%202017%2021:02:11%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/learning.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/learning.svg	(from https://softnio.com/about/)
23:35:39	139275/139275	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202017%2019:12:20%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-working-global.png	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-working-global.png	(from https://softnio.com/about/)
23:35:40	77138/77138	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Dec%202016%2001:53:18%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-team-member.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-team-member.jpg	(from https://softnio.com/about/)
23:35:41	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2002%20Feb%202025%2017:35:40%20GMT	https://softnio.com/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/wp/v2/pages/11	(from https://softnio.com/what-we-do/)
23:35:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2017:35:41%20GMT	https://softnio.com/?p=11	C:/My%20Web%20Sites/protfolio/softnio.com/index5757.html	(from https://softnio.com/what-we-do/)
23:35:42	2041/2041	---MCZ	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202025%2017:35:41%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2F	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embed8453.json	(from https://softnio.com/what-we-do/)
23:35:43	2201/2201	---MCZ	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202025%2017:35:42%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2F&format=xml	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embed4794	(from https://softnio.com/what-we-do/)
23:35:44	178289/178289	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Dec%202016%2006:50:04%20GMT	https://softnio.com/wp-content/uploads/2016/12/services-at-softnio.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/services-at-softnio.jpg	(from https://softnio.com/what-we-do/)
23:35:45	4728/4728	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:37%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/development.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/development.svg	(from https://softnio.com/what-we-do/)
23:35:46	3511/3511	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:42%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/designing.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/designing.svg	(from https://softnio.com/what-we-do/)
23:35:47	3399/3399	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:41%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/uiux.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/uiux.svg	(from https://softnio.com/what-we-do/)
23:35:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2017:35:46%20GMT	https://softnio.com/what-we-do/website-design/	C:/My%20Web%20Sites/protfolio/softnio.com/what-we-do/website-design/index.html	(from https://softnio.com/what-we-do/)
23:35:48	3169/3169	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:36%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/ecommerce.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/ecommerce.svg	(from https://softnio.com/what-we-do/)
23:35:48	4214/4214	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:41%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/branding.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/branding.svg	(from https://softnio.com/what-we-do/)
23:35:49	5219/5219	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:37%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/process-x1.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/process-x1.svg	(from https://softnio.com/what-we-do/)
23:35:50	3682/3682	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:37%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/process-x2.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/process-x2.svg	(from https://softnio.com/what-we-do/)
23:35:51	3748/3748	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:38%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/process-x3.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/process-x3.svg	(from https://softnio.com/what-we-do/)
23:35:51	3915/3915	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:39%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/process-x4.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/process-x4.svg	(from https://softnio.com/what-we-do/)
23:35:52	4801/4801	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Jan%202017%2011:21:39%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/process-x5.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/process-x5.svg	(from https://softnio.com/what-we-do/)
23:35:53	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2002%20Feb%202025%2017:35:52%20GMT	https://softnio.com/wp-json/wp/v2/pages/99	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/wp/v2/pages/99	(from https://softnio.com/what-we-do/web-development/)
23:35:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2017:35:53%20GMT	https://softnio.com/?p=99	C:/My%20Web%20Sites/protfolio/softnio.com/index5401.html	(from https://softnio.com/what-we-do/web-development/)
23:35:54	2090/2090	---MCZ	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202025%2017:35:53%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fweb-development%2F	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embedd877.json	(from https://softnio.com/what-we-do/web-development/)
23:35:55	2248/2248	---MCZ	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202025%2017:35:54%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fweb-development%2F&format=xml	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embedcb7a	(from https://softnio.com/what-we-do/web-development/)
23:35:55	787720/787720	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202016%2010:01:32%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-web-development.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-web-development.jpg	(from https://softnio.com/what-we-do/web-development/)
23:35:56	2539/2539	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:43:40%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x1.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x1.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:56	31462/31462	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:43:40%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x2.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x2.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:57	2102/2102	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:43:40%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x3.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x3.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:57	2044/2044	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:43:40%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x4.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x4.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:57	3605/3605	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:25:10%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x5.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x5.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:57	1603/1603	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:25:11%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x6.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x6.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:58	1889/1889	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:25:11%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x7.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x7.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:58	1993/1993	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2019:25:10%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x8.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x8.svg	(from https://softnio.com/what-we-do/web-development/)
23:35:59	3064/3064	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2023:29:04%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x9.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x9.svg	(from https://softnio.com/what-we-do/web-development/)
23:36:00	3477/3477	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2023:28:58%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x10.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x10.svg	(from https://softnio.com/what-we-do/web-development/)
23:36:01	2081/2081	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2023:28:58%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x11.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x11.svg	(from https://softnio.com/what-we-do/web-development/)
23:36:01	1103/1103	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2023:28:58%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/web-x12.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/web-x12.svg	(from https://softnio.com/what-we-do/web-development/)
23:36:01	366427/366427	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202017%2021:41:09%20GMT	https://softnio.com/wp-content/uploads/2016/12/responsive-website-tracky.png	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/responsive-website-tracky.png	(from https://softnio.com/what-we-do/web-development/)
23:36:02	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2002%20Feb%202025%2017:36:01%20GMT	https://softnio.com/wp-json/wp/v2/pages/98	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/wp/v2/pages/98	(from https://softnio.com/what-we-do/websites-design/)
23:36:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2017:36:02%20GMT	https://softnio.com/?p=98	C:/My%20Web%20Sites/protfolio/softnio.com/indexb6ad.html	(from https://softnio.com/what-we-do/websites-design/)
23:36:03	2087/2087	---MCZ	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202025%2017:36:02%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fwebsites-design%2F	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embeddb10.json	(from https://softnio.com/what-we-do/websites-design/)
23:36:04	2245/2245	---MCZ	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202025%2017:36:02%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fwebsites-design%2F&format=xml	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embed0a91	(from https://softnio.com/what-we-do/websites-design/)
23:36:04	161209/161209	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202016%2009:57:54%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-web-design.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-web-design.jpg	(from https://softnio.com/what-we-do/websites-design/)
23:36:04	48434/48434	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:52:10%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x1.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x1.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:04	2906/2906	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:52:05%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x2.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x2.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:05	2330/2330	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:52:05%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x3.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x3.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:05	4626/4626	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:54:08%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x4.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x4.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:06	4147/4147	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:52:06%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x5.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x5.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:06	3898/3898	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:52:08%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x6.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x6.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:07	3329/3329	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:52:08%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x7.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x7.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:07	3908/3908	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2020:52:08%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/design-x8.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/design-x8.svg	(from https://softnio.com/what-we-do/websites-design/)
23:36:09	90504/90504	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2019:25:04%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-website.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-website.jpg	(from https://softnio.com/what-we-do/websites-design/)
23:36:09	186316/186316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2018:48:55%20GMT	https://softnio.com/wp-content/uploads/2016/12/tranship-psd-design-template.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/tranship-psd-design-template.jpg	(from https://softnio.com/what-we-do/websites-design/)
23:36:10	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2002%20Feb%202025%2017:36:09%20GMT	https://softnio.com/wp-json/wp/v2/pages/100	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/wp/v2/pages/100.75.delayed	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2017:36:10%20GMT	https://softnio.com/?p=100	C:/My%20Web%20Sites/protfolio/softnio.com/index3f5a.html	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:11	2100/2100	---MCZ	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202025%2017:36:10%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fecommerce-website%2F	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embedeff1.json	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:12	2258/2258	---MCZ	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202025%2017:36:10%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fecommerce-website%2F&format=xml	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embedca42	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:13	107308/107308	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202016%2009:56:12%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-ecommerce-website-development.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-ecommerce-website-development.jpg	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:14	5970/5970	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2025%20Jan%202017%2020:56:34%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/estore-x1.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/estore-x1.svg	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:15	10324/10324	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2025%20Jan%202017%2021:03:26%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/estore-x2.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/estore-x2.svg	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:15	6234/6234	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2025%20Jan%202017%2021:05:52%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/estore-x3.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/estore-x3.svg	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:16	6996/6996	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2025%20Jan%202017%2020:51:47%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/estore-x4.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/estore-x4.svg	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:16	8840/8840	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2019:05:26%20GMT	https://softnio.com/wp-content/uploads/2016/12/woo-commerce.png	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/woo-commerce.png	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:18	9157/9157	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2019:05:29%20GMT	https://softnio.com/wp-content/uploads/2016/12/shopify.png	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/shopify.png	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:18	4376/4376	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2019:05:27%20GMT	https://softnio.com/wp-content/uploads/2016/12/big-commerce.png	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/big-commerce.png	(from https://softnio.com/what-we-do/ecommerce-website/)
23:36:19	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2002%20Feb%202025%2017:36:18%20GMT	https://softnio.com/wp-json/wp/v2/pages/102	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/wp/v2/pages/102	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:20	2084/2084	---MCZ	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202025%2017:36:19%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fui-ux-design%2F	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embed71a6.json	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2017:36:19%20GMT	https://softnio.com/?p=102	C:/My%20Web%20Sites/protfolio/softnio.com/indexc5eb.html	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:21	2239/2239	---MCZ	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202025%2017:36:20%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fui-ux-design%2F&format=xml	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embedb65e	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:23	3992/3992	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2016:38:46%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x1.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x1.svg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:23	783435/783435	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jan%202017%2009:13:58%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-ui-ux-design.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-ui-ux-design.jpg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:24	3991/3991	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2016:38:47%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x2.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x2.svg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:25	3563/3563	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2016:38:46%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x3.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x3.svg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:25	2651/2651	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2016:38:49%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x4.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x4.svg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:26	3056/3056	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2016:38:44%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x5.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x5.svg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:27	3298/3298	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Jan%202017%2016:39:49%20GMT	https://softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x6.svg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/themes/scnio/assets/svgs/uiux-x6.svg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:28	14962/14962	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202017%2018:04:32%20GMT	https://softnio.com/wp-content/uploads/2016/12/softnio-ui-ux.png	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/softnio-ui-ux.png	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:29	160211/160211	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2016:48:57%20GMT	https://softnio.com/wp-content/uploads/2016/12/ui-ux-design.jpg	C:/My%20Web%20Sites/protfolio/softnio.com/wp-content/uploads/2016/12/ui-ux-design.jpg	(from https://softnio.com/what-we-do/ui-ux-design/)
23:36:30	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2002%20Feb%202025%2017:36:29%20GMT	https://softnio.com/wp-json/wp/v2/pages/108	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/wp/v2/pages/108	(from https://softnio.com/what-we-do/branding-design/)
23:36:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202025%2017:36:30%20GMT	https://softnio.com/?p=108	C:/My%20Web%20Sites/protfolio/softnio.com/index460d.html	(from https://softnio.com/what-we-do/branding-design/)
23:36:31	2090/2090	---MCZ	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202025%2017:36:30%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fbranding-design%2F	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embed6713.json	(from https://softnio.com/what-we-do/branding-design/)
23:36:32	2248/2248	---MCZ	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202025%2017:36:30%20GMT	https://softnio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsoftnio.com%2Fwhat-we-do%2Fbranding-design%2F&format=xml	C:/My%20Web%20Sites/protfolio/softnio.com/wp-json/oembed/1.0/embed770f	(from https://softnio.com/what-we-do/branding-design/)
